count_point_id,region_name,local_authority_name,road_name,road_type,latitude,longitude,hour,direction_of_travel,year,count_date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs
17234,North West,Sefton,A565,Major,53.5370719,-3.04559663,18,S,2005,2005-04-05,1,0,1045,9,77
47744,North West,Sefton,A5038,Major,53.47471212,-2.9792752,7,S,2005,2005-09-13,10,23,1198,14,170
47744,North West,Sefton,A5038,Major,53.47471212,-2.9792752,8,S,2005,2005-09-13,13,9,1429,10,150
47744,North West,Sefton,A5038,Major,53.47471212,-2.9792752,9,S,2005,2005-09-13,3,8,908,19,113
47744,North West,Sefton,A5038,Major,53.47471212,-2.9792752,10,S,2005,2005-09-13,1,6,539,17,108
47744,North West,Sefton,A5038,Major,53.47471212,-2.9792752,11,S,2005,2005-09-13,2,5,484,7,102
47744,North West,Sefton,A5038,Major,53.47471212,-2.9792752,12,S,2005,2005-09-13,3,5,537,11,88
47744,North West,Sefton,A5038,Major,53.47471212,-2.9792752,13,S,2005,2005-09-13,4,5,687,11,17
47744,North West,Sefton,A5038,Major,53.47471212,-2.9792752,14,S,2005,2005-09-13,2,7,535,5,17
47744,North West,Sefton,A5038,Major,53.47471212,-2.9792752,15,S,2005,2005-09-13,3,6,725,12,13
47744,North West,Sefton,A5038,Major,53.47471212,-2.9792752,16,S,2005,2005-09-13,3,7,791,6,19
47744,North West,Sefton,A5038,Major,53.47471212,-2.9792752,17,S,2005,2005-09-13,5,11,838,10,13
47744,North West,Sefton,A5038,Major,53.47471212,-2.9792752,18,S,2005,2005-09-13,9,13,741,12,4
56832,North West,Sefton,A565,Major,53.49601748,-3.01142235,7,S,2005,2005-04-11,1,8,741,25,90
56832,North West,Sefton,A565,Major,53.49601748,-3.01142235,8,S,2005,2005-04-11,7,6,1100,40,113
56832,North West,Sefton,A565,Major,53.49601748,-3.01142235,9,S,2005,2005-04-11,5,6,836,35,158
56832,North West,Sefton,A565,Major,53.49601748,-3.01142235,10,S,2005,2005-04-11,2,5,634,29,115
56832,North West,Sefton,A565,Major,53.49601748,-3.01142235,11,S,2005,2005-04-11,5,3,632,20,93
56832,North West,Sefton,A565,Major,53.49601748,-3.01142235,12,S,2005,2005-04-11,3,2,635,26,82
56832,North West,Sefton,A565,Major,53.49601748,-3.01142235,13,S,2005,2005-04-11,5,5,708,22,94
56832,North West,Sefton,A565,Major,53.49601748,-3.01142235,14,S,2005,2005-04-11,2,1,920,29,110
56832,North West,Sefton,A565,Major,53.49601748,-3.01142235,15,S,2005,2005-04-11,1,4,878,45,118
56832,North West,Sefton,A565,Major,53.49601748,-3.01142235,16,S,2005,2005-04-11,2,8,1065,34,127
56832,North West,Sefton,A565,Major,53.49601748,-3.01142235,17,S,2005,2005-04-11,1,1,1121,21,88
56832,North West,Sefton,A565,Major,53.49601748,-3.01142235,18,S,2005,2005-04-11,3,4,1041,16,68
57797,North West,Sefton,A5267,Major,53.63635134,-2.99833689,7,S,2005,2005-09-26,12,4,212,5,60
57797,North West,Sefton,A5267,Major,53.63635134,-2.99833689,8,S,2005,2005-09-26,19,5,480,14,122
57797,North West,Sefton,A5267,Major,53.63635134,-2.99833689,9,S,2005,2005-09-26,1,7,372,7,105
57797,North West,Sefton,A5267,Major,53.63635134,-2.99833689,10,S,2005,2005-09-26,3,2,348,2,82
57797,North West,Sefton,A5267,Major,53.63635134,-2.99833689,11,S,2005,2005-09-26,5,3,353,5,80
57797,North West,Sefton,A5267,Major,53.63635134,-2.99833689,12,S,2005,2005-09-26,2,5,349,3,71
57797,North West,Sefton,A5267,Major,53.63635134,-2.99833689,13,S,2005,2005-09-26,5,8,334,6,63
57797,North West,Sefton,A5267,Major,53.63635134,-2.99833689,14,S,2005,2005-09-26,7,5,381,10,69
57797,North West,Sefton,A5267,Major,53.63635134,-2.99833689,15,S,2005,2005-09-26,2,6,369,10,68
57797,North West,Sefton,A5267,Major,53.63635134,-2.99833689,16,S,2005,2005-09-26,6,12,476,7,76
57797,North West,Sefton,A5267,Major,53.63635134,-2.99833689,17,S,2005,2005-09-26,20,10,508,4,82
57797,North West,Sefton,A5267,Major,53.63635134,-2.99833689,18,S,2005,2005-09-26,8,8,369,3,34
60038,North West,Sefton,A565,Major,53.60009645,-3.03370367,7,S,2005,2005-04-26,1,2,605,19,90
60038,North West,Sefton,A565,Major,53.60009645,-3.03370367,8,S,2005,2005-04-26,0,2,711,37,121
60038,North West,Sefton,A565,Major,53.60009645,-3.03370367,9,S,2005,2005-04-26,0,3,452,16,101
60038,North West,Sefton,A565,Major,53.60009645,-3.03370367,10,S,2005,2005-04-26,3,1,385,9,78
60038,North West,Sefton,A565,Major,53.60009645,-3.03370367,11,S,2005,2005-04-26,4,1,416,10,88
60038,North West,Sefton,A565,Major,53.60009645,-3.03370367,12,S,2005,2005-04-26,1,1,452,12,109
60038,North West,Sefton,A565,Major,53.60009645,-3.03370367,13,S,2005,2005-04-26,0,1,448,10,71
60038,North West,Sefton,A565,Major,53.60009645,-3.03370367,14,S,2005,2005-04-26,2,4,579,10,57
60038,North West,Sefton,A565,Major,53.60009645,-3.03370367,15,S,2005,2005-04-26,9,0,653,11,72
60038,North West,Sefton,A565,Major,53.60009645,-3.03370367,16,S,2005,2005-04-26,2,4,760,18,104
60038,North West,Sefton,A565,Major,53.60009645,-3.03370367,17,S,2005,2005-04-26,2,5,661,10,68
60038,North West,Sefton,A565,Major,53.60009645,-3.03370367,18,S,2005,2005-04-26,1,1,476,8,39
70011,North West,Sefton,A5090,Major,53.44770861,-2.98377328,7,S,2005,2005-10-04,5,5,396,7,64
70011,North West,Sefton,A5090,Major,53.44770861,-2.98377328,8,S,2005,2005-10-04,3,2,521,3,81
70011,North West,Sefton,A5090,Major,53.44770861,-2.98377328,9,S,2005,2005-10-04,2,0,259,4,51
70011,North West,Sefton,A5090,Major,53.44770861,-2.98377328,10,S,2005,2005-10-04,0,1,149,2,38
70011,North West,Sefton,A5090,Major,53.44770861,-2.98377328,11,S,2005,2005-10-04,2,1,188,3,45
70011,North West,Sefton,A5090,Major,53.44770861,-2.98377328,12,S,2005,2005-10-04,2,4,219,4,48
70011,North West,Sefton,A5090,Major,53.44770861,-2.98377328,13,S,2005,2005-10-04,2,3,338,4,49
70011,North West,Sefton,A5090,Major,53.44770861,-2.98377328,14,S,2005,2005-10-04,1,2,312,4,65
70011,North West,Sefton,A5090,Major,53.44770861,-2.98377328,15,S,2005,2005-10-04,2,2,339,6,54
70011,North West,Sefton,A5090,Major,53.44770861,-2.98377328,16,S,2005,2005-10-04,6,3,356,7,68
70011,North West,Sefton,A5090,Major,53.44770861,-2.98377328,17,S,2005,2005-10-04,3,7,438,5,36
70011,North West,Sefton,A5090,Major,53.44770861,-2.98377328,18,S,2005,2005-10-04,0,3,293,3,27
75288,North West,Sefton,A565,Major,53.44935839,-3.00157966,7,S,2005,2005-10-18,6,26,1502,7,199
75288,North West,Sefton,A565,Major,53.44935839,-3.00157966,8,S,2005,2005-10-18,9,16,2090,12,218
75288,North West,Sefton,A565,Major,53.44935839,-3.00157966,9,S,2005,2005-10-18,9,9,1173,14,194
75288,North West,Sefton,A565,Major,53.44935839,-3.00157966,10,S,2005,2005-10-18,3,7,737,6,184
75288,North West,Sefton,A565,Major,53.44935839,-3.00157966,11,S,2005,2005-10-18,1,5,712,9,223
75288,North West,Sefton,A565,Major,53.44935839,-3.00157966,12,S,2005,2005-10-18,2,4,720,6,155
75288,North West,Sefton,A565,Major,53.44935839,-3.00157966,13,S,2005,2005-10-18,1,6,710,6,201
75288,North West,Sefton,A565,Major,53.44935839,-3.00157966,14,S,2005,2005-10-18,1,14,627,7,222
75288,North West,Sefton,A565,Major,53.44935839,-3.00157966,15,S,2005,2005-10-18,0,5,746,6,710
75288,North West,Sefton,A565,Major,53.44935839,-3.00157966,16,S,2005,2005-10-18,3,15,944,19,155
75288,North West,Sefton,A565,Major,53.44935839,-3.00157966,17,S,2005,2005-10-18,1,13,943,13,95
75288,North West,Sefton,A565,Major,53.44935839,-3.00157966,18,S,2005,2005-10-18,0,9,621,5,65
77905,North West,Sefton,A5147,Major,53.52260524,-2.94794967,12,S,2005,2005-04-21,1,3,284,10,44
77905,North West,Sefton,A5147,Major,53.52260524,-2.94794967,13,S,2005,2005-04-21,0,2,355,5,48
77905,North West,Sefton,A5147,Major,53.52260524,-2.94794967,14,S,2005,2005-04-21,1,3,309,12,43
77905,North West,Sefton,A5147,Major,53.52260524,-2.94794967,15,S,2005,2005-04-21,1,5,411,7,47
77905,North West,Sefton,A5147,Major,53.52260524,-2.94794967,16,S,2005,2005-04-21,2,1,436,8,73
77905,North West,Sefton,A5147,Major,53.52260524,-2.94794967,17,S,2005,2005-04-21,3,3,483,13,40
77905,North West,Sefton,A5147,Major,53.52260524,-2.94794967,18,S,2005,2005-04-21,0,1,381,4,28
77905,North West,Sefton,A5147,Major,53.52260524,-2.94794967,7,S,2005,2005-04-21,4,7,560,9,90
77905,North West,Sefton,A5147,Major,53.52260524,-2.94794967,8,S,2005,2005-04-21,5,8,667,6,98
77905,North West,Sefton,A5147,Major,53.52260524,-2.94794967,9,S,2005,2005-04-21,4,3,384,6,68
77905,North West,Sefton,A5147,Major,53.52260524,-2.94794967,10,S,2005,2005-04-21,2,3,268,6,44
77905,North West,Sefton,A5147,Major,53.52260524,-2.94794967,11,S,2005,2005-04-21,1,1,302,5,36
930099,North West,Sefton,B5422,Minor,53.47402335,-2.99733921,7,S,2005,2005-05-16,7,5,692,15,94
930099,North West,Sefton,B5422,Minor,53.47402335,-2.99733921,8,S,2005,2005-05-16,4,2,572,14,59
930099,North West,Sefton,B5422,Minor,53.47402335,-2.99733921,9,S,2005,2005-05-16,1,5,468,22,75
930099,North West,Sefton,B5422,Minor,53.47402335,-2.99733921,10,S,2005,2005-05-16,2,2,288,14,46
930099,North West,Sefton,B5422,Minor,53.47402335,-2.99733921,11,S,2005,2005-05-16,3,2,284,14,49
930099,North West,Sefton,B5422,Minor,53.47402335,-2.99733921,12,S,2005,2005-05-16,2,4,298,14,41
930099,North West,Sefton,B5422,Minor,53.47402335,-2.99733921,13,S,2005,2005-05-16,0,2,452,19,68
930099,North West,Sefton,B5422,Minor,53.47402335,-2.99733921,14,S,2005,2005-05-16,1,4,418,14,79
930099,North West,Sefton,B5422,Minor,53.47402335,-2.99733921,15,S,2005,2005-05-16,0,2,392,17,84
930099,North West,Sefton,B5422,Minor,53.47402335,-2.99733921,16,S,2005,2005-05-16,3,3,445,24,79
930099,North West,Sefton,B5422,Minor,53.47402335,-2.99733921,17,S,2005,2005-05-16,0,3,408,15,47
930099,North West,Sefton,B5422,Minor,53.47402335,-2.99733921,18,S,2005,2005-05-16,1,3,401,11,30
930640,North West,Sefton,U,Minor,53.51293727,-2.9314471,7,S,2005,2005-04-05,4,1,101,3,5
930640,North West,Sefton,U,Minor,53.51293727,-2.9314471,8,S,2005,2005-04-05,1,0,253,9,14
930640,North West,Sefton,U,Minor,53.51293727,-2.9314471,9,S,2005,2005-04-05,0,0,101,2,13
930640,North West,Sefton,U,Minor,53.51293727,-2.9314471,10,S,2005,2005-04-05,1,0,81,4,18
930640,North West,Sefton,U,Minor,53.51293727,-2.9314471,11,S,2005,2005-04-05,1,0,96,2,19
930640,North West,Sefton,U,Minor,53.51293727,-2.9314471,12,S,2005,2005-04-05,3,0,85,5,12
930640,North West,Sefton,U,Minor,53.51293727,-2.9314471,13,S,2005,2005-04-05,0,1,89,2,7
930640,North West,Sefton,U,Minor,53.51293727,-2.9314471,14,S,2005,2005-04-05,0,1,105,8,5
930640,North West,Sefton,U,Minor,53.51293727,-2.9314471,15,S,2005,2005-04-05,0,0,159,4,6
930640,North West,Sefton,U,Minor,53.51293727,-2.9314471,16,S,2005,2005-04-05,0,1,147,5,8
930640,North West,Sefton,U,Minor,53.51293727,-2.9314471,17,S,2005,2005-04-05,1,1,164,4,8
930640,North West,Sefton,U,Minor,53.51293727,-2.9314471,18,S,2005,2005-04-05,2,3,116,4,10
930641,North West,Sefton,U,Minor,53.45005914,-2.99301303,7,S,2005,2005-06-17,1,3,161,52,31
930641,North West,Sefton,U,Minor,53.45005914,-2.99301303,8,S,2005,2005-06-17,2,5,294,57,54
930641,North West,Sefton,U,Minor,53.45005914,-2.99301303,9,S,2005,2005-06-17,3,0,226,65,35
930641,North West,Sefton,U,Minor,53.45005914,-2.99301303,10,S,2005,2005-06-17,1,2,220,68,43
930641,North West,Sefton,U,Minor,53.45005914,-2.99301303,11,S,2005,2005-06-17,2,5,257,67,42
930641,North West,Sefton,U,Minor,53.45005914,-2.99301303,12,S,2005,2005-06-17,1,1,327,61,47
930641,North West,Sefton,U,Minor,53.45005914,-2.99301303,13,S,2005,2005-06-17,0,1,290,60,28
930641,North West,Sefton,U,Minor,53.45005914,-2.99301303,14,S,2005,2005-06-17,1,4,286,72,42
930641,North West,Sefton,U,Minor,53.45005914,-2.99301303,15,S,2005,2005-06-17,2,2,324,54,33
930641,North West,Sefton,U,Minor,53.45005914,-2.99301303,16,S,2005,2005-06-17,1,2,333,74,43
930641,North West,Sefton,U,Minor,53.45005914,-2.99301303,17,S,2005,2005-06-17,1,3,277,62,17
930641,North West,Sefton,U,Minor,53.45005914,-2.99301303,18,S,2005,2005-06-17,0,0,203,31,13
940588,North West,Sefton,B5243,Minor,53.62280451,-2.98106811,7,S,2005,2005-05-09,0,2,210,2,35
940588,North West,Sefton,B5243,Minor,53.62280451,-2.98106811,8,S,2005,2005-05-09,3,4,237,2,39
940588,North West,Sefton,B5243,Minor,53.62280451,-2.98106811,9,S,2005,2005-05-09,0,2,144,2,20
940588,North West,Sefton,B5243,Minor,53.62280451,-2.98106811,10,S,2005,2005-05-09,1,0,125,2,15
940588,North West,Sefton,B5243,Minor,53.62280451,-2.98106811,11,S,2005,2005-05-09,0,3,119,2,18
940588,North West,Sefton,B5243,Minor,53.62280451,-2.98106811,12,S,2005,2005-05-09,0,1,122,2,21
940588,North West,Sefton,B5243,Minor,53.62280451,-2.98106811,13,S,2005,2005-05-09,0,0,143,2,24
940588,North West,Sefton,B5243,Minor,53.62280451,-2.98106811,14,S,2005,2005-05-09,1,5,140,4,28
940588,North West,Sefton,B5243,Minor,53.62280451,-2.98106811,15,S,2005,2005-05-09,0,3,162,3,21
940588,North West,Sefton,B5243,Minor,53.62280451,-2.98106811,16,S,2005,2005-05-09,1,3,204,3,20
940588,North West,Sefton,B5243,Minor,53.62280451,-2.98106811,17,S,2005,2005-05-09,4,1,260,2,21
940588,North West,Sefton,B5243,Minor,53.62280451,-2.98106811,18,S,2005,2005-05-09,0,3,130,3,16
941379,North West,Sefton,U,Minor,53.56629336,-3.07009907,7,S,2005,2005-06-30,5,0,54,4,2
941379,North West,Sefton,U,Minor,53.56629336,-3.07009907,8,S,2005,2005-06-30,3,0,141,3,15
941379,North West,Sefton,U,Minor,53.56629336,-3.07009907,9,S,2005,2005-06-30,5,0,110,2,12
941379,North West,Sefton,U,Minor,53.56629336,-3.07009907,10,S,2005,2005-06-30,5,0,95,2,14
941379,North West,Sefton,U,Minor,53.56629336,-3.07009907,11,S,2005,2005-06-30,5,0,86,4,14
941379,North West,Sefton,U,Minor,53.56629336,-3.07009907,12,S,2005,2005-06-30,0,0,97,5,16
941379,North West,Sefton,U,Minor,53.56629336,-3.07009907,13,S,2005,2005-06-30,2,0,113,6,10
941379,North West,Sefton,U,Minor,53.56629336,-3.07009907,14,S,2005,2005-06-30,2,0,127,10,14
941379,North West,Sefton,U,Minor,53.56629336,-3.07009907,15,S,2005,2005-06-30,5,0,113,3,8
941379,North West,Sefton,U,Minor,53.56629336,-3.07009907,16,S,2005,2005-06-30,2,0,131,7,20
941379,North West,Sefton,U,Minor,53.56629336,-3.07009907,17,S,2005,2005-06-30,5,2,138,5,9
941379,North West,Sefton,U,Minor,53.56629336,-3.07009907,18,S,2005,2005-06-30,2,0,115,2,5
941382,North West,Sefton,U,Minor,53.64197871,-3.01960139,15,S,2005,2005-09-28,0,0,9,1,2
941382,North West,Sefton,U,Minor,53.64197871,-3.01960139,16,S,2005,2005-09-28,1,0,11,0,1
941382,North West,Sefton,U,Minor,53.64197871,-3.01960139,17,S,2005,2005-09-28,0,0,19,0,2
941382,North West,Sefton,U,Minor,53.64197871,-3.01960139,18,S,2005,2005-09-28,0,0,14,0,1
941382,North West,Sefton,U,Minor,53.64197871,-3.01960139,7,S,2005,2005-09-28,1,0,9,0,1
941382,North West,Sefton,U,Minor,53.64197871,-3.01960139,8,S,2005,2005-09-28,0,0,20,1,1
941382,North West,Sefton,U,Minor,53.64197871,-3.01960139,9,S,2005,2005-09-28,0,0,11,0,4
941382,North West,Sefton,U,Minor,53.64197871,-3.01960139,10,S,2005,2005-09-28,0,0,10,0,2
941382,North West,Sefton,U,Minor,53.64197871,-3.01960139,11,S,2005,2005-09-28,0,0,10,0,4
941382,North West,Sefton,U,Minor,53.64197871,-3.01960139,12,S,2005,2005-09-28,0,0,11,1,0
941382,North West,Sefton,U,Minor,53.64197871,-3.01960139,13,S,2005,2005-09-28,0,0,10,0,1
941382,North West,Sefton,U,Minor,53.64197871,-3.01960139,14,S,2005,2005-09-28,0,0,10,0,0
941678,North West,Sefton,U,Minor,53.47622316,-2.96145523,7,S,2005,2005-04-25,6,7,563,16,66
941678,North West,Sefton,U,Minor,53.47622316,-2.96145523,8,S,2005,2005-04-25,8,4,742,18,76
941678,North West,Sefton,U,Minor,53.47622316,-2.96145523,9,S,2005,2005-04-25,2,4,598,22,94
941678,North West,Sefton,U,Minor,53.47622316,-2.96145523,10,S,2005,2005-04-25,2,0,292,16,58
941678,North West,Sefton,U,Minor,53.47622316,-2.96145523,11,S,2005,2005-04-25,4,4,387,10,63
941678,North West,Sefton,U,Minor,53.47622316,-2.96145523,12,S,2005,2005-04-25,5,2,408,13,65
941678,North West,Sefton,U,Minor,53.47622316,-2.96145523,13,S,2005,2005-04-25,2,3,473,15,82
941678,North West,Sefton,U,Minor,53.47622316,-2.96145523,14,S,2005,2005-04-25,3,2,460,21,63
941678,North West,Sefton,U,Minor,53.47622316,-2.96145523,15,S,2005,2005-04-25,2,3,523,18,87
941678,North West,Sefton,U,Minor,53.47622316,-2.96145523,16,S,2005,2005-04-25,1,2,429,22,74
941678,North West,Sefton,U,Minor,53.47622316,-2.96145523,17,S,2005,2005-04-25,1,3,382,13,45
941678,North West,Sefton,U,Minor,53.47622316,-2.96145523,18,S,2005,2005-04-25,3,3,376,9,25
962966,North West,Sefton,U,Minor,53.65457519,-2.9683091,7,S,2005,2005-07-07,2,0,51,0,6
962966,North West,Sefton,U,Minor,53.65457519,-2.9683091,8,S,2005,2005-07-07,2,1,113,0,9
962966,North West,Sefton,U,Minor,53.65457519,-2.9683091,9,S,2005,2005-07-07,3,0,67,0,4
962966,North West,Sefton,U,Minor,53.65457519,-2.9683091,10,S,2005,2005-07-07,0,1,60,0,7
962966,North West,Sefton,U,Minor,53.65457519,-2.9683091,11,S,2005,2005-07-07,4,2,56,0,4
962966,North West,Sefton,U,Minor,53.65457519,-2.9683091,12,S,2005,2005-07-07,5,0,51,1,8
962966,North West,Sefton,U,Minor,53.65457519,-2.9683091,13,S,2005,2005-07-07,5,0,68,0,7
962966,North West,Sefton,U,Minor,53.65457519,-2.9683091,14,S,2005,2005-07-07,2,1,55,0,9
962966,North West,Sefton,U,Minor,53.65457519,-2.9683091,15,S,2005,2005-07-07,1,1,71,0,10
962966,North West,Sefton,U,Minor,53.65457519,-2.9683091,16,S,2005,2005-07-07,3,0,60,0,9
962966,North West,Sefton,U,Minor,53.65457519,-2.9683091,17,S,2005,2005-07-07,0,2,51,0,7
962966,North West,Sefton,U,Minor,53.65457519,-2.9683091,18,S,2005,2005-07-07,4,0,48,0,5
990814,North West,Sefton,U,Minor,53.49351856,-3.05100626,7,S,2005,2005-04-05,2,0,11,0,2
990814,North West,Sefton,U,Minor,53.49351856,-3.05100626,8,S,2005,2005-04-05,2,0,74,0,1
990814,North West,Sefton,U,Minor,53.49351856,-3.05100626,9,S,2005,2005-04-05,0,1,33,0,2
990814,North West,Sefton,U,Minor,53.49351856,-3.05100626,10,S,2005,2005-04-05,1,0,24,0,1
990814,North West,Sefton,U,Minor,53.49351856,-3.05100626,11,S,2005,2005-04-05,1,0,23,0,1
990814,North West,Sefton,U,Minor,53.49351856,-3.05100626,12,S,2005,2005-04-05,0,1,14,0,2
990814,North West,Sefton,U,Minor,53.49351856,-3.05100626,13,S,2005,2005-04-05,0,0,24,0,2
990814,North West,Sefton,U,Minor,53.49351856,-3.05100626,14,S,2005,2005-04-05,0,0,40,0,3
990814,North West,Sefton,U,Minor,53.49351856,-3.05100626,15,S,2005,2005-04-05,2,0,41,2,3
990814,North West,Sefton,U,Minor,53.49351856,-3.05100626,16,S,2005,2005-04-05,0,0,12,0,1
990814,North West,Sefton,U,Minor,53.49351856,-3.05100626,17,S,2005,2005-04-05,1,0,22,0,1
990814,North West,Sefton,U,Minor,53.49351856,-3.05100626,18,S,2005,2005-04-05,2,0,25,0,0
7278,North West,Sefton,A565,Major,53.62711017,-3.02816428,7,S,2006,2006-10-30,0,0,181,2,22
7278,North West,Sefton,A565,Major,53.62711017,-3.02816428,8,S,2006,2006-10-30,0,1,450,8,52
7278,North West,Sefton,A565,Major,53.62711017,-3.02816428,9,S,2006,2006-10-30,2,3,213,7,31
7278,North West,Sefton,A565,Major,53.62711017,-3.02816428,10,S,2006,2006-10-30,0,1,244,2,40
7278,North West,Sefton,A565,Major,53.62711017,-3.02816428,11,S,2006,2006-10-30,3,3,275,1,46
7278,North West,Sefton,A565,Major,53.62711017,-3.02816428,12,S,2006,2006-10-30,1,2,286,3,39
7278,North West,Sefton,A565,Major,53.62711017,-3.02816428,13,S,2006,2006-10-30,2,2,262,2,43
7278,North West,Sefton,A565,Major,53.62711017,-3.02816428,14,S,2006,2006-10-30,1,3,316,5,41
7278,North West,Sefton,A565,Major,53.62711017,-3.02816428,15,S,2006,2006-10-30,1,2,371,5,47
7278,North West,Sefton,A565,Major,53.62711017,-3.02816428,16,S,2006,2006-10-30,0,5,319,4,28
7278,North West,Sefton,A565,Major,53.62711017,-3.02816428,17,S,2006,2006-10-30,4,3,433,4,34
7278,North West,Sefton,A565,Major,53.62711017,-3.02816428,18,S,2006,2006-10-30,0,0,196,1,14
8613,North West,Sefton,A5207,Major,53.4928792,-2.95587813,7,S,2006,2006-03-22,2,2,816,5,109
8613,North West,Sefton,A5207,Major,53.4928792,-2.95587813,8,S,2006,2006-03-22,0,4,817,8,79
8613,North West,Sefton,A5207,Major,53.4928792,-2.95587813,9,S,2006,2006-03-22,1,0,522,10,78
8613,North West,Sefton,A5207,Major,53.4928792,-2.95587813,10,S,2006,2006-03-22,2,2,401,6,62
8613,North West,Sefton,A5207,Major,53.4928792,-2.95587813,11,S,2006,2006-03-22,1,1,429,4,61
8613,North West,Sefton,A5207,Major,53.4928792,-2.95587813,12,S,2006,2006-03-22,3,1,371,5,69
8613,North West,Sefton,A5207,Major,53.4928792,-2.95587813,13,S,2006,2006-03-22,0,3,477,9,87
8613,North West,Sefton,A5207,Major,53.4928792,-2.95587813,14,S,2006,2006-03-22,0,1,379,6,71
8613,North West,Sefton,A5207,Major,53.4928792,-2.95587813,15,S,2006,2006-03-22,0,0,453,8,86
8613,North West,Sefton,A5207,Major,53.4928792,-2.95587813,16,S,2006,2006-03-22,0,0,549,12,92
8613,North West,Sefton,A5207,Major,53.4928792,-2.95587813,17,S,2006,2006-03-22,0,4,463,7,62
8613,North West,Sefton,A5207,Major,53.4928792,-2.95587813,18,S,2006,2006-03-22,0,2,438,0,34
16569,North West,Sefton,A59,Major,53.4839269,-2.9513065,7,S,2006,2006-06-26,5,6,670,7,115
16569,North West,Sefton,A59,Major,53.4839269,-2.9513065,8,S,2006,2006-06-26,4,5,780,9,130
16569,North West,Sefton,A59,Major,53.4839269,-2.9513065,9,S,2006,2006-06-26,2,1,660,13,139
16569,North West,Sefton,A59,Major,53.4839269,-2.9513065,10,S,2006,2006-06-26,4,1,605,8,117
16569,North West,Sefton,A59,Major,53.4839269,-2.9513065,11,S,2006,2006-06-26,1,0,675,12,107
16569,North West,Sefton,A59,Major,53.4839269,-2.9513065,12,S,2006,2006-06-26,0,2,727,9,91
16569,North West,Sefton,A59,Major,53.4839269,-2.9513065,13,S,2006,2006-06-26,1,7,805,8,121
16569,North West,Sefton,A59,Major,53.4839269,-2.9513065,14,S,2006,2006-06-26,5,5,754,10,119
16569,North West,Sefton,A59,Major,53.4839269,-2.9513065,15,S,2006,2006-06-26,3,5,733,13,112
16569,North West,Sefton,A59,Major,53.4839269,-2.9513065,16,S,2006,2006-06-26,3,4,674,16,118
16569,North West,Sefton,A59,Major,53.4839269,-2.9513065,17,S,2006,2006-06-26,1,4,681,8,77
16569,North West,Sefton,A59,Major,53.4839269,-2.9513065,18,S,2006,2006-06-26,0,4,698,6,68
17234,North West,Sefton,A565,Major,53.5370719,-3.04559663,9,S,2006,2006-07-14,0,3,1090,24,164
17234,North West,Sefton,A565,Major,53.5370719,-3.04559663,10,S,2006,2006-07-14,2,6,824,18,134
17234,North West,Sefton,A565,Major,53.5370719,-3.04559663,11,S,2006,2006-07-14,0,12,888,18,167
17234,North West,Sefton,A565,Major,53.5370719,-3.04559663,12,S,2006,2006-07-14,1,6,841,19,142
17234,North West,Sefton,A565,Major,53.5370719,-3.04559663,13,S,2006,2006-07-14,3,3,803,13,149
17234,North West,Sefton,A565,Major,53.5370719,-3.04559663,14,S,2006,2006-07-14,4,7,870,21,133
17234,North West,Sefton,A565,Major,53.5370719,-3.04559663,15,S,2006,2006-07-14,3,7,994,22,143
17234,North West,Sefton,A565,Major,53.5370719,-3.04559663,16,S,2006,2006-07-14,2,8,1032,23,130
17234,North West,Sefton,A565,Major,53.5370719,-3.04559663,17,S,2006,2006-07-14,2,12,1133,11,92
17234,North West,Sefton,A565,Major,53.5370719,-3.04559663,18,S,2006,2006-07-14,1,13,899,6,67
17234,North West,Sefton,A565,Major,53.5370719,-3.04559663,7,S,2006,2006-07-14,5,6,2159,9,176
17234,North West,Sefton,A565,Major,53.5370719,-3.04559663,8,S,2006,2006-07-14,5,15,2854,25,253
37338,North West,Sefton,A565,Major,53.58200016,-3.04737005,7,S,2006,2006-03-24,1,4,1036,11,147
37338,North West,Sefton,A565,Major,53.58200016,-3.04737005,8,S,2006,2006-03-24,2,1,2012,17,164
37338,North West,Sefton,A565,Major,53.58200016,-3.04737005,9,S,2006,2006-03-24,0,2,759,29,120
37338,North West,Sefton,A565,Major,53.58200016,-3.04737005,10,S,2006,2006-03-24,0,1,644,18,139
37338,North West,Sefton,A565,Major,53.58200016,-3.04737005,11,S,2006,2006-03-24,0,1,700,13,133
37338,North West,Sefton,A565,Major,53.58200016,-3.04737005,12,S,2006,2006-03-24,0,3,823,10,121
37338,North West,Sefton,A565,Major,53.58200016,-3.04737005,13,S,2006,2006-03-24,1,7,866,13,117
37338,North West,Sefton,A565,Major,53.58200016,-3.04737005,14,S,2006,2006-03-24,0,4,951,17,106
37338,North West,Sefton,A565,Major,53.58200016,-3.04737005,15,S,2006,2006-03-24,1,3,972,16,135
37338,North West,Sefton,A565,Major,53.58200016,-3.04737005,16,S,2006,2006-03-24,1,6,1063,24,153
37338,North West,Sefton,A565,Major,53.58200016,-3.04737005,17,S,2006,2006-03-24,2,3,1086,9,80
37338,North West,Sefton,A565,Major,53.58200016,-3.04737005,18,S,2006,2006-03-24,0,4,792,8,64
47312,North West,Sefton,A567,Major,53.44766136,-2.98949393,7,S,2006,2006-10-17,9,0,201,33,53
47312,North West,Sefton,A567,Major,53.44766136,-2.98949393,8,S,2006,2006-10-17,5,4,346,40,52
